Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Pricelog,Propertycountlog,Landsizelog,BuildingArealog,Age,stname
230,2,3,1035000.0,3,134,05-2016,5.5,146,2.0,1.0,2.0,243.0,102.0,1890.0,15,-37.7653,145.0014,5,11364.0,13.849911984681606,9.338205742974079,5.493061443340548,4.624972813284271,126.0,1944
72,4,3,720000.0,3,100,09-2017,25.9,44,4.0,2.0,2.0,573.0,245.0,1970.0,31,-37.60686,145.08615,5,5812.0,13.487006490992238,8.667680024690174,6.35088571671474,5.501258210544727,47.0,837
183,3,3,1050000.0,3,143,06-2016,4.5,115,3.0,1.0,1.0,279.0,122.0,1900.0,14,-37.7729,144.9722,5,5533.0,13.864300722133706,8.618485442898109,5.631211781821365,4.804021044733257,116.0,1727
91,3,3,687000.0,3,76,06-2017,9.4,56,3.0,1.0,2.0,489.0,,1970.0,18,-37.7364,145.0379,7,2674.0,13.440089571204487,7.891330757661889,6.192362489474872,0.0,47.0,734
21,2,1,280000.0,4,98,04-2016,14.5,22,2.0,1.0,1.0,197.0,,1970.0,4,-37.6859,144.9164,5,851.0,12.542544882151386,6.7464121285733745,5.2832037287379885,0.0,46.0,46
268,4,3,3100000.0,3,191,10-2016,7.5,168,3.0,2.0,2.0,640.0,232.0,1907.0,31,-37.826,145.0498,8,6482.0,14.946912669455374,8.776784383701493,6.461468176353717,5.44673737166631,109.0,2350
212,3,3,1111000.0,3,117,08-2016,6.9,134,3.0,1.0,2.0,502.0,,1970.0,21,-37.7693,144.9299,4,6232.0,13.920771068621766,8.737452587550584,6.218600119691729,0.0,46.0,1897
268,4,3,2200000.0,4,134,07-2016,7.5,168,4.0,2.0,1.0,588.0,,1970.0,31,-37.8191,145.0552,8,6482.0,14.603967918328545,8.776784383701493,6.376726947898627,0.0,46.0,2688
232,2,3,1790000.0,3,188,03-2017,5.3,147,2.0,2.0,2.0,460.0,,1958.0,31,-37.83432,145.04152,8,11308.0,14.397726177816939,9.33326571881348,6.131226489483141,0.0,59.0,2460
211,4,3,1110000.0,3,168,09-2016,13.9,132,4.0,2.0,2.0,583.0,176.0,1960.0,23,-37.9262,145.0624,8,10969.0,13.919870573288517,9.302828391411333,6.368187186350492,5.170483995038151,56.0,1895
225,3,3,1720000.0,3,179,05-2016,4.5,137,3.0,2.0,1.0,272.0,163.0,1900.0,30,-37.8553,145.007,8,7717.0,14.357834848789636,8.951180966457603,5.605802066295998,5.093750200806762,116.0,2709
191,3,3,1346000.0,3,144,10-2016,2.6,124,3.0,1.0,0.0,187.0,,1970.0,25,-37.8169,144.996,5,14949.0,14.112647789186811,9.612399686949514,5.231108616854587,0.0,46.0,2315
83,3,3,815000.0,3,143,07-2016,11.2,49,3.0,1.0,2.0,550.0,557.0,1965.0,15,-37.7208,144.9887,5,21650.0,13.610943392223,9.982760733430636,6.309918278226516,6.322565239927284,51.0,1129
218,4,3,1600000.0,5,143,04-2016,2.5,142,3.0,1.0,2.0,120.0,142.0,2014.0,25,-37.8072,144.9941,5,4019.0,14.28551418721001,8.2987883944492,4.787491742782046,4.955827057601261,2.0,1930
274,2,1,742000.0,3,134,05-2016,13.7,171,2.0,3.0,2.0,245.0,,1970.0,32,-37.9442,145.0016,8,5454.0,13.517104522149518,8.604104563405533,5.501258210544727,0.0,46.0,2535
195,1,1,280000.0,4,188,02-2017,3.3,122,1.0,1.0,0.0,0.0,35.0,1910.0,30,-37.8423,144.997,8,14887.0,12.542544882151386,9.608243627877057,0.0,3.5553480614894135,107.0,24
232,2,1,891000.0,3,188,04-2016,4.6,147,3.0,1.0,1.0,1585.0,,1970.0,31,-37.8186,145.017,8,11308.0,13.700099706452946,9.33326571881348,7.368339686311381,0.0,46.0,2049
269,2,1,725000.0,3,188,08-2017,4.1,170,2.0,1.0,1.0,0.0,,1970.0,30,-37.83532,145.0216,8,7217.0,13.493926933836812,8.884194633072273,0.0,0.0,47.0,850
168,3,3,1064000.0,3,179,06-2016,5.8,140,3.0,1.0,1.0,235.0,,1900.0,15,-37.7698,145.0183,5,2970.0,13.877545948883727,7.996317231796746,5.459585514144159,0.0,116.0,1753
279,5,3,2500000.0,5,190,05-2016,11.2,178,5.0,3.0,2.0,488.0,,1970.0,30,-37.8733,145.0507,8,8801.0,14.73180128983843,9.082620630373812,6.1903154058531475,0.0,46.0,2884
237,3,3,1100000.0,3,188,08-2016,3.8,151,3.0,1.0,0.0,103.0,,1970.0,24,-37.8342,144.9456,8,8648.0,13.9108207377686,9.065083359319043,4.634728988229636,0.0,46.0,1635
274,3,3,1325000.0,5,183,06-2017,13.8,171,3.0,1.0,2.0,400.0,,1970.0,29,-37.93434,145.00816,8,5454.0,14.09692301740246,8.604104563405533,5.991464547107982,0.0,47.0,2760
261,4,3,1920000.0,3,134,05-2017,13.0,152,4.0,2.0,2.0,650.0,,1996.0,23,-37.9323,145.0445,8,6795.0,14.467835744003965,8.823942326585245,6.476972362889683,0.0,21.0,2754
95,2,2,485000.0,3,70,04-2016,14.9,60,2.0,1.0,1.0,184.0,,1970.0,18,-37.7143,145.0781,5,2329.0,13.091904169919621,7.753194269884341,5.214935757608986,0.0,46.0,1291
174,3,3,1190000.0,3,156,03-2017,6.5,109,3.0,1.0,0.0,0.0,,1970.0,15,-37.7539,144.989,5,8870.0,13.989463865087712,9.090430075303626,0.0,0.0,47.0,2035
289,3,1,1620000.0,3,168,11-2016,11.2,184,3.0,2.0,2.0,231.0,,1970.0,32,-37.9121,144.9953,8,10579.0,14.297936707208567,9.266626182986775,5.442417710521793,0.0,46.0,2530
199,3,3,740000.0,3,172,07-2017,6.2,113,3.0,1.0,2.0,204.0,,1970.0,22,-37.84234,144.86622,4,5498.0,13.514405465180353,8.612139668725192,5.318119993844216,0.0,47.0,896
286,3,2,1100000.0,3,134,05-2016,9.7,182,3.0,2.0,1.0,259.0,,1940.0,31,-37.8161,145.0809,8,5682.0,13.9108207377686,8.645058562414134,5.556828061699537,0.0,76.0,2700
73,2,2,600000.0,3,123,08-2016,9.2,58,2.0,2.0,1.0,145.0,112.0,2012.0,13,-37.7801,144.869,4,3873.0,13.304684934198283,8.261784679514752,4.976733742420574,4.718498871295094,4.0,609
287,2,1,682000.0,3,179,07-2017,7.7,183,2.0,1.0,1.0,1106.0,,1970.0,31,-37.83473,145.05698,8,8920.0,13.432784936825598,9.096051225574055,7.00850518208228,0.0,47.0,720
212,1,1,336000.0,3,93,08-2016,6.9,134,1.0,1.0,1.0,0.0,50.0,1980.0,21,-37.7652,144.9116,4,6232.0,12.724866438945341,8.737452587550584,0.0,3.912023005428146,36.0,1524
211,3,3,880000.0,4,134,05-2016,13.9,132,2.0,1.0,3.0,660.0,,1970.0,23,-37.9173,145.0742,8,10969.0,13.687677186454389,9.302828391411333,6.492239835020471,0.0,46.0,1319
36,3,3,593000.0,3,114,05-2017,14.8,34,4.0,2.0,2.0,480.0,195.0,2007.0,2,-37.73321,144.75752,4,1686.0,13.292949677979863,7.430114138561801,6.173786103901937,5.272999558563747,10.0,1429
196,3,3,1095000.0,3,114,12-2017,17.9,125,3.0,2.0,1.0,637.0,,1950.0,20,-37.9746,145.07207,8,9758.0,13.906264921232738,9.185842740375783,6.456769655572163,0.0,67.0,1578
216,3,3,1160000.0,3,114,06-2016,9.7,130,3.0,1.0,1.0,651.0,,1970.0,21,-37.7416,144.9204,4,3284.0,13.963930563082547,8.096817470572319,6.478509642208569,0.0,46.0,1371
269,2,1,751000.0,1,179,03-2017,4.1,170,2.0,1.0,1.0,2076.0,,1970.0,30,-37.83872,145.01452,8,7217.0,13.529160930746272,8.884194633072273,7.638198244285779,0.0,47.0,2275
114,4,3,840000.0,3,114,07-2016,15.0,65,4.0,2.0,2.0,761.0,,1970.0,18,-37.7218,145.108,5,1369.0,13.641157170819497,7.221835825288449,6.634633357861686,0.0,46.0,1203
87,4,3,700000.0,4,54,07-2016,12.6,39,4.0,1.0,5.0,650.0,,1970.0,8,-37.7867,144.8437,4,3755.0,13.458835614025542,8.230843564198235,6.476972362889683,0.0,46.0,1936
275,3,3,1890000.0,3,184,03-2017,7.3,175,3.0,1.0,2.0,554.0,169.0,1925.0,31,-37.84949,145.07726,8,10412.0,14.452087387035824,9.250714266114455,6.317164686747284,5.1298987149230735,92.0,1638
278,3,3,2299500.0,3,179,12-2017,10.2,172,3.0,2.0,3.0,634.0,230.0,1940.0,31,-37.865159999999996,145.07958,8,3052.0,14.648202265962116,8.023552392404348,6.452048954437226,5.438079308923196,77.0,2763
230,2,1,570000.0,5,154,08-2016,5.5,146,2.0,1.0,1.0,0.0,10.0,1970.0,15,-37.7766,144.9988,5,11364.0,13.253391639810733,9.338205742974079,0.0,2.302585092994046,46.0,1743
230,2,3,1050000.0,3,179,04-2017,5.5,146,2.0,1.0,1.0,181.0,85.0,1925.0,15,-37.7659,144.9903,5,11364.0,13.864300722133706,9.338205742974079,5.198497031265826,4.442651256490317,92.0,1849
188,2,3,630000.0,4,123,08-2016,7.0,119,2.0,1.0,1.0,148.0,79.0,2003.0,13,-37.821999999999996,144.89,4,6543.0,13.353475098367715,8.78615105486974,4.997212273764115,4.3694478524670215,13.0,715
251,4,2,1200000.0,3,134,07-2017,16.0,160,4.0,2.0,2.0,304.0,183.0,2007.0,20,-37.946329999999996,145.04946999999999,8,4794.0,13.997832114758229,8.475120414994329,5.717027701406222,5.209486152841421,10.0,2024
209,2,1,521000.0,3,143,10-2016,8.0,133,2.0,1.0,1.0,0.0,,1970.0,21,-37.7504,144.9051,4,9264.0,13.163505320735505,9.133891199812776,0.0,0.0,46.0,657
228,4,3,1905000.0,3,106,03-2017,38.0,96,4.0,2.0,2.0,1471.0,180.0,1960.0,31,-38.15984,145.10884,6,7566.0,14.459992566542939,8.931419805192975,7.293697720601438,5.19295685089021,57.0,1438
237,2,2,779000.0,3,146,09-2016,3.8,151,2.0,1.0,1.0,0.0,,1970.0,19,-37.8396,144.9391,8,8648.0,13.565766324852886,9.065083359319043,0.0,0.0,46.0,2243
84,3,3,830000.0,3,143,03-2017,11.2,53,3.0,1.0,2.0,655.0,110.0,1960.0,31,-37.70608,144.92541,5,8870.0,13.62918097977278,9.090430075303626,6.484635235635252,4.700480365792417,57.0,1191
91,1,3,442000.0,3,114,05-2017,9.4,56,1.0,1.0,0.0,290.0,,1970.0,18,-37.7434,145.0468,7,2674.0,12.999065161059836,7.891330757661889,5.66988092298052,0.0,47.0,138
84,3,3,722000.0,3,70,08-2016,13.0,53,3.0,1.0,3.0,781.0,,1970.0,14,-37.7048,144.9097,5,8870.0,13.489780417874963,9.090430075303626,6.660575149839686,0.0,46.0,1524
195,1,1,380000.0,3,134,10-2016,3.3,122,1.0,1.0,1.0,0.0,41.0,1980.0,30,-37.8415,144.991,8,14887.0,12.84792653170257,9.608243627877057,0.0,3.713572066704308,36.0,1645
268,3,1,935000.0,4,169,10-2016,7.5,168,3.0,2.0,1.0,144.0,107.0,1975.0,31,-37.8435,145.0497,8,6482.0,13.748301808270824,8.776784383701493,4.969813299576001,4.672828834461906,41.0,1155
149,1,1,295000.0,1,110,04-2017,1.9,89,1.0,1.0,1.0,0.0,,2013.0,19,-37.8084,144.9473,5,2230.0,12.594730635321957,7.709756864454165,0.0,0.0,4.0,1210
254,4,3,1310000.0,3,114,08-2017,14.3,161,4.0,3.0,2.0,706.0,200.0,1970.0,28,-37.795609999999996,145.16268,7,10999.0,14.085537695177335,9.305559638557117,6.559615237493242,5.298317366548036,47.0,2280
240,3,3,1450000.0,3,183,08-2016,9.3,144,2.0,2.0,1.0,478.0,120.0,1925.0,23,-37.8893,145.0161,8,5051.0,14.187074114396758,8.527341522468053,6.169610732491456,4.787491742782046,91.0,2318
87,3,3,625000.0,3,54,08-2016,12.6,39,3.0,1.0,1.0,459.0,120.0,1955.0,8,-37.7813,144.8394,4,3755.0,13.345506928718539,8.230843564198235,6.129050210060545,4.787491742782046,61.0,539
286,4,3,3180000.0,3,191,10-2016,9.7,182,4.0,3.0,4.0,1148.0,,1970.0,31,-37.8088,145.0991,8,5682.0,14.972391754756359,8.645058562414134,7.045776576879511,0.0,46.0,2941
275,2,3,920000.0,3,174,10-2016,9.2,175,2.0,1.0,2.0,334.0,115.0,1930.0,30,-37.8577,145.0576,8,10412.0,13.732128949025222,9.250714266114455,5.811140992976701,4.74493212836325,86.0,2394
182,5,3,5046000.0,3,190,10-2016,6.1,114,5.0,3.0,3.0,1294.0,378.0,1884.0,24,-37.8589,144.9883,8,13240.0,15.43410640818314,9.490997829490999,7.165493475060845,5.934894195619588,132.0,2967
195,1,1,450000.0,1,183,04-2016,3.3,122,1.0,1.0,1.0,0.0,,1970.0,30,-37.8421,144.9978,8,14887.0,13.017002861746503,9.608243627877057,0.0,0.0,46.0,1603
206,2,3,981000.0,3,150,02-2017,11.8,152,2.0,1.0,1.0,533.0,,1970.0,23,-37.9048,145.0418,8,3578.0,13.7963277385475,8.182559264068665,6.278521424165844,0.0,47.0,1630
222,4,3,1180000.0,3,168,06-2016,14.0,138,4.0,1.0,2.0,604.0,183.0,1965.0,26,-37.9087,145.0886,8,3224.0,13.981024996441848,8.07837810362652,6.403574197934815,5.209486152841421,51.0,2425
110,3,3,678500.0,3,56,09-2017,14.5,62,3.0,1.0,2.0,539.0,104.0,1975.0,31,-37.712959999999995,144.82223,4,2339.0,13.427639758257062,7.757478766584179,6.289715570908998,4.6443908991413725,42.0,704
289,3,1,1392000.0,3,134,05-2017,11.2,184,3.0,2.0,1.0,188.0,,1970.0,32,-37.9181,144.9933,8,10579.0,14.146252119876502,9.266626182986775,5.236441962829949,0.0,47.0,2474
212,3,3,1670000.0,3,93,08-2017,6.9,134,3.0,2.0,2.0,803.0,166.0,1915.0,21,-37.7627,144.9047,4,6232.0,14.328334184392938,8.737452587550584,6.688354713946762,5.111987788356544,102.0,2612
193,2,3,1020000.0,3,117,07-2017,15.4,123,2.0,1.0,1.0,581.0,116.4,1970.0,27,-37.84207,145.17795,7,4385.0,13.835313185260453,8.385944904806284,6.364750756851911,4.757032535297338,47.0,2139
261,4,3,2620000.0,3,168,08-2016,13.0,152,4.0,4.0,2.0,579.0,361.0,2012.0,23,-37.9155,145.0243,8,6795.0,14.77868487573728,8.823942326585245,6.361302477572996,5.8888779583328805,4.0,2372
128,3,3,814000.0,3,114,03-2017,12.1,68,3.0,1.0,2.0,542.0,0.0,1970.0,31,-37.70861,145.05691000000004,5,10175.0,13.609715644984677,9.227689010310796,6.295266001439646,0.0,47.0,1127
150,3,2,797500.0,3,143,11-2017,5.9,90,3.0,2.0,2.0,262.0,155.0,2010.0,14,-37.7519,144.9324,5,7082.0,13.589237113641136,8.86531163267185,5.568344503761097,5.043425116919247,7.0,632
66,3,3,710500.0,3,114,08-2017,16.3,40,3.0,2.0,1.0,655.0,120.0,1975.0,5,-37.67414,145.0205,5,8279.0,13.473724226519293,9.021477467138807,6.484635235635252,4.787491742782046,42.0,808
134,2,1,510000.0,3,131,10-2016,13.8,91,2.0,1.0,1.0,127.0,76.0,1990.0,22,-37.8686,144.8182,4,5301.0,13.142166004700508,8.575650760987806,4.844187086458591,4.330733340286331,26.0,155
209,3,3,1400000.0,1,155,05-2017,8.0,133,3.0,1.0,1.0,578.0,,1970.0,21,-37.7526,144.9089,4,9264.0,14.151982794585487,9.133891199812776,6.359573868672378,0.0,47.0,2455
78,3,3,716000.0,3,143,11-2016,12.1,53,3.0,1.0,2.0,594.0,,1970.0,14,-37.709,144.9483,5,2606.0,13.481435445942783,7.8655717576847906,6.386879319362645,0.0,46.0,860
276,3,3,1214000.0,3,143,04-2016,3.2,176,3.0,3.0,1.0,144.0,,1970.0,25,-37.7885,144.9757,5,3106.0,14.009431250601581,8.041091003708633,4.969813299576001,0.0,46.0,1889
281,4,3,2550000.0,3,188,12-2017,5.4,179,4.0,2.0,3.0,776.0,,1970.0,31,-37.80869000000001,145.06026,8,10331.0,14.75160391713461,9.242904362849446,6.654152520183219,0.0,47.0,2893
290,2,3,1020000.0,3,175,05-2016,4.1,185,2.0,1.0,1.0,107.0,,1900.0,24,-37.8468,144.9612,8,2019.0,13.835313185260453,7.610357618312838,4.672828834461906,0.0,116.0,1576
250,2,1,480000.0,5,134,08-2017,6.3,159,2.0,1.0,1.0,0.0,66.23,1960.0,30,-37.8624,145.0223,8,4836.0,13.081541382884074,8.483843211734683,0.0,4.193133532496888,57.0,202
40,2,2,625000.0,3,114,08-2017,16.1,69,2.0,2.0,1.0,189.0,,1970.0,31,-37.70835,145.11795,7,1390.0,13.345506928718539,7.237059026124737,5.241747015059643,0.0,47.0,541
279,3,2,1120000.0,4,179,03-2017,11.2,178,3.0,2.0,2.0,181.0,151.0,1990.0,30,-37.8823,145.0839,8,8801.0,13.928839243271277,9.082620630373812,5.198497031265826,5.017279836814924,27.0,1910
106,2,1,296000.0,3,109,11-2016,6.4,72,2.0,1.0,1.0,0.0,,1970.0,13,-37.789,144.8932,4,7570.0,12.598114733306197,8.931948346431495,0.0,0.0,46.0,2
226,3,3,1370000.0,3,176,08-2016,3.4,150,3.0,2.0,1.0,176.0,135.0,1890.0,25,-37.7921,144.9898,5,2954.0,14.130321297804308,7.9909154630913255,5.170483995038151,4.90527477843843,126.0,2791
200,2,3,971000.0,3,164,04-2016,11.4,135,3.0,1.0,1.0,608.0,,1970.0,18,-37.7407,145.0612,7,3540.0,13.786081747273462,8.17188200612782,6.410174881966167,0.0,46.0,1592
286,4,3,2000000.0,4,134,06-2016,9.7,182,3.0,1.0,2.0,739.0,291.0,1930.0,31,-37.8039,145.0631,8,5682.0,14.508657738524219,8.645058562414134,6.6052979209482015,5.673323267171493,86.0,2394
188,4,3,970000.0,4,131,06-2016,7.0,119,3.0,1.0,2.0,664.0,,1960.0,13,-37.8172,144.8676,4,6543.0,13.785051350479566,8.78615105486974,6.498282149476434,0.0,56.0,1588
182,2,3,1200500.0,3,134,09-2016,6.1,114,2.0,1.0,0.0,201.0,83.0,1915.0,24,-37.8654,144.9809,8,13240.0,13.998248694643445,9.490997829490999,5.303304908059076,4.418840607796598,101.0,1714
157,2,1,520500.0,3,139,08-2016,8.1,98,2.0,1.0,1.0,0.0,,1970.0,23,-37.8681,145.0258,8,6923.0,13.16254516703716,8.842604480678025,0.0,0.0,46.0,126
28,4,3,545000.0,4,114,05-2017,19.6,18,4.0,2.0,2.0,635.0,157.0,1985.0,5,-37.64051,145.05743,5,10926.0,13.208541073645382,9.298900548955663,6.453624998892692,5.056245805348308,32.0,338
191,2,3,950000.0,5,134,06-2017,2.6,124,2.0,1.0,0.0,150.0,,1970.0,25,-37.8191,144.9977,5,14949.0,13.764217263576723,9.612399686949514,5.0106352940962555,0.0,47.0,1471
231,3,3,1850000.0,3,164,03-2017,7.9,156,3.0,2.0,2.0,684.0,232.0,2000.0,18,-37.7659,145.0392,7,5549.0,14.430696197054507,8.621373010325902,6.52795791762255,5.44673737166631,17.0,2722
207,3,3,1340000.0,3,117,03-2016,13.0,138,3.0,1.0,1.0,705.0,128.0,1920.0,26,-37.8994,145.0816,8,3145.0,14.108180171927094,8.05356916913454,6.558197802812269,4.852030263919617,96.0,2179
273,3,3,1715000.0,3,169,08-2017,10.2,173,3.0,1.0,2.0,438.0,151.0,1906.0,31,-37.83015,145.09035,8,5457.0,14.354923638582177,8.604654467186231,6.082218910376446,5.017279836814924,111.0,2821
45,3,3,530000.0,3,114,11-2016,13.5,39,3.0,1.0,1.0,623.0,,1970.0,8,-37.8004,144.8138,4,6763.0,13.180632285528304,8.81922185757494,6.434546518787453,0.0,46.0,313
78,5,3,585000.0,3,27,04-2016,12.1,53,5.0,2.0,1.0,590.0,,1970.0,14,-37.711,144.9481,5,2606.0,13.279367126213993,7.8655717576847906,6.380122536899765,0.0,46.0,766
258,3,3,1412000.0,3,169,12-2016,13.1,163,3.0,1.0,1.0,590.0,,1970.0,27,-37.8274,145.1274,7,4605.0,14.160517697035324,8.434897948689407,6.380122536899765,0.0,46.0,2370
126,2,1,609000.0,3,114,05-2017,21.3,97,2.0,1.0,2.0,190.0,70.0,1970.0,12,-37.80551,145.24589,7,4407.0,13.319573546692034,8.390949464841986,5.247024072160486,4.248495242049359,47.0,432
122,3,3,1405000.0,3,109,04-2017,11.1,76,3.0,1.0,3.0,655.0,,1970.0,22,-37.8338,144.8562,4,5132.0,14.155547860749984,8.543250725735527,6.484635235635252,0.0,47.0,1945
35,1,1,422000.0,3,28,03-2017,0.7,24,1.0,1.0,1.0,63.0,51.0,2010.0,19,-37.83014,144.96967,8,8400.0,12.952760593018148,9.035986984831405,4.143134726391533,3.9318256327243257,7.0,1581
83,2,1,436000.0,3,114,10-2016,11.2,49,2.0,1.0,1.0,140.0,,2011.0,15,-37.7285,145.0242,5,21650.0,12.985397522331171,9.982760733430636,4.941642422609304,0.0,5.0,128
261,4,3,1420000.0,3,154,03-2016,13.0,152,4.0,1.0,4.0,786.0,,1970.0,23,-37.9305,145.0449,8,6795.0,14.166167429577444,8.823942326585245,6.666956792429207,0.0,46.0,1976
230,4,3,1350000.0,3,117,09-2017,5.3,146,4.0,2.0,2.0,264.0,188.0,1996.0,31,-37.76898,144.9858,5,11364.0,14.115615150414612,9.338205742974079,5.575949103146316,5.236441962829949,21.0,1296
277,3,3,1575000.0,4,169,06-2016,9.2,177,3.0,2.0,2.0,645.0,,1953.0,31,-37.7851,145.0957,8,7809.0,14.269765830241871,8.963032193662675,6.4692503167957724,0.0,63.0,2525
156,3,3,1250500.0,3,150,09-2017,17.5,106,3.0,1.0,2.0,1226.0,,1970.0,31,-37.95988,145.13279,6,4734.0,14.03905402929981,8.46252579007393,7.111512116496157,0.0,47.0,1810
192,3,3,1230000.0,3,143,08-2016,5.9,116,4.0,1.0,2.0,594.0,148.0,1960.0,21,-37.7819,144.9064,4,6567.0,14.0225247273486,8.789812386190972,6.386879319362645,4.997212273764115,56.0,1437
26,4,3,740000.0,1,114,03-2016,15.0,21,4.0,2.0,2.0,558.0,,1970.0,8,-37.7311,144.8257,4,1202.0,13.514405465180353,7.091742115095153,6.324358962381311,0.0,46.0,900
107,3,3,600000.0,3,93,09-2017,15.5,55,3.0,2.0,2.0,657.0,,1970.0,31,-37.71176,144.80271000000005,4,5336.0,13.304684934198283,8.58223158759546,6.48768401848461,0.0,47.0,458
289,4,3,1761000.0,3,191,06-2016,11.2,184,4.0,2.0,3.0,615.0,135.0,1920.0,32,-37.8956,145.0026,8,10579.0,14.381392387478343,9.266626182986775,6.421622267806518,4.90527477843843,96.0,2885
163,2,3,480000.0,3,117,08-2017,17.2,105,2.0,1.0,1.0,72.0,,2006.0,27,-37.81477,145.18867,7,6871.0,13.081541382884074,8.835064935031076,4.276666119016055,0.0,11.0,197
127,4,3,845000.0,3,93,04-2016,12.8,78,3.0,1.0,1.0,622.0,126.0,1965.0,21,-37.7425,144.8683,4,5629.0,13.64709190633931,8.635687085464026,6.432940092739179,4.836281906951478,51.0,813
289,3,2,1850000.0,1,168,07-2016,11.2,184,3.0,2.0,2.0,0.0,,1970.0,32,-37.9045,145.0043,8,10579.0,14.430696197054507,9.266626182986775,0.0,0.0,46.0,2544
82,3,3,675000.0,3,117,08-2017,15.5,55,3.0,2.0,4.0,708.0,,1970.0,8,-37.72659,144.79668,4,3656.0,13.422467969854667,8.204124932574041,6.56244409369372,0.0,47.0,690
285,2,1,600000.0,1,164,04-2016,10.3,135,2.0,1.0,1.0,112.0,95.0,1970.0,18,-37.7669,145.0521,7,1651.0,13.304684934198283,7.409136443920128,4.718498871295094,4.553876891600541,46.0,2137
117,4,3,608500.0,3,150,06-2017,35.2,67,4.0,2.0,2.0,563.0,168.01,1995.0,9,-38.05379,145.34803,3,17093.0,13.318752191409718,9.746424301956267,6.333279628139691,5.124023501441311,22.0,496
222,2,3,750000.0,4,154,05-2016,14.0,138,2.0,2.0,2.0,607.0,138.0,1950.0,26,-37.8964,145.0977,8,3224.0,13.527828485512494,8.07837810362652,6.408528791059498,4.927253685157205,66.0,782
100,2,3,999000.0,3,143,08-2017,9.9,59,2.0,1.0,1.0,587.0,95.0,1920.0,14,-37.7306,144.9357,5,7485.0,13.81451005763069,8.920656296853728,6.375024819828097,4.553876891600541,97.0,2046
287,4,3,3550000.0,3,188,05-2017,7.8,183,4.0,2.0,1.0,790.0,251.0,1890.0,31,-37.8269,145.0661,8,8920.0,15.082458161451598,9.096051225574055,6.672032945461067,5.5254529391317835,127.0,2622
29,2,3,403500.0,3,88,07-2017,34.9,19,2.0,2.0,3.0,339.0,101.0,2009.0,7,-38.09665,145.17646000000005,6,8060.0,12.90793176669214,8.994668835500674,5.82600010738045,4.61512051684126,8.0,81
100,3,3,900000.0,1,143,05-2016,9.9,59,3.0,2.0,2.0,608.0,168.0,1940.0,14,-37.7182,144.9405,5,7485.0,13.710150042306449,8.920656296853728,6.410174881966167,5.123963979403259,76.0,670
287,3,3,1905000.0,3,188,05-2017,7.8,183,3.0,1.0,2.0,400.0,145.0,1890.0,31,-37.8333,145.0616,8,8920.0,14.459992566542939,9.096051225574055,5.991464547107982,4.976733742420574,127.0,2498
20,3,3,485000.0,3,117,08-2017,20.6,13,3.0,2.0,1.0,321.0,150.0,2013.0,31,-37.56937,144.90524,5,15510.0,13.091904169919621,9.649240256170584,5.771441123130016,5.0106352940962555,4.0,213
134,2,1,540000.0,1,134,03-2017,11.0,91,2.0,1.0,1.0,132.0,,1980.0,22,-37.86444,144.82304,4,5301.0,13.199324418540456,8.575650760987806,4.882801922586371,0.0,37.0,329
207,3,2,998000.0,3,117,08-2017,13.0,138,3.0,2.0,2.0,246.0,,2000.0,26,-37.9031,145.0804,8,3145.0,13.813508555293602,8.05356916913454,5.5053315359323625,0.0,17.0,1356
188,3,3,1100000.0,4,109,12-2017,6.3,119,3.0,1.0,6.0,732.0,,1970.0,13,-37.822520000000004,144.87718,4,6543.0,13.9108207377686,8.78615105486974,6.595780513961311,0.0,47.0,1504
142,3,3,661000.0,3,48,09-2017,32.3,86,3.0,1.0,3.0,819.0,,1970.0,31,-38.00377,145.26161000000005,6,3728.0,13.401509118833824,8.223627175805483,6.70808408385307,0.0,47.0,1190
195,2,1,572000.0,1,134,04-2016,3.3,122,2.0,1.0,1.0,0.0,73.0,1960.0,19,-37.8368,144.9857,8,14887.0,13.256894270361935,9.608243627877057,0.0,4.290459441148391,56.0,402
74,3,3,712000.0,3,117,03-2017,13.1,45,3.0,1.0,2.0,603.0,94.3,1960.0,14,-37.70037,144.97007,5,5070.0,13.475833190394113,8.531096096585228,6.401917196727186,4.546481189639412,57.0,812
268,1,1,371000.0,4,162,05-2016,7.5,168,1.0,1.0,0.0,917.0,44.0,1970.0,31,-37.8338,145.0545,8,6482.0,12.823957341589573,8.776784383701493,6.821107472256465,3.784189633918261,46.0,51
153,3,3,950000.0,1,117,04-2016,8.8,93,3.0,1.0,2.0,563.0,180.0,1918.0,15,-37.7318,145.0192,5,14577.0,13.764217263576723,9.587200223074012,6.333279628139691,5.19295685089021,98.0,1625
250,3,3,1939000.0,3,179,03-2016,6.3,159,3.0,2.0,2.0,296.0,150.0,1889.0,30,-37.8614,145.0274,8,4836.0,14.47768293422479,8.483843211734683,5.69035945432406,5.0106352940962555,127.0,2852
231,4,3,2265000.0,3,164,04-2017,7.9,156,4.0,2.0,2.0,925.0,208.0,1925.0,18,-37.7652,145.041,7,5549.0,14.63308531689927,8.621373010325902,6.829793737512425,5.337538079701318,92.0,2040
216,3,3,1194000.0,3,143,11-2017,9.7,130,3.0,1.0,2.0,650.0,143.0,1930.0,21,-37.7436,144.9308,4,3284.0,13.992819572934684,8.096817470572319,6.476972362889683,4.962844630259907,87.0,2384
