Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Pricelog,Propertycountlog,Landsizelog,BuildingArealog,Age,stname
21,2,1,600000.0,3,130,07-2016,1.8,14,2.0,1.0,1.0,0.0,,1970.0,1,-37.8018,144.965,1,6786.0,13.304684934198283,8.822616945344176,0.0,0.0,46.0,1836
121,4,3,1150000.0,5,162,05-2017,21.5,143,4.0,2.0,2.0,599.0,,1970.0,19,-38.01468,145.09788999999995,5,2824.0,13.955272500339433,7.945909598613133,6.395261598115449,0.0,47.0,3775
215,3,3,984000.0,4,134,04-2017,15.0,132,3.0,2.0,2.0,552.0,,1970.0,16,-37.7285,145.0851,1,1369.0,13.799381176034391,7.221835825288449,6.313548046277095,0.0,47.0,3620
85,2,1,639000.0,4,23,11-2016,14.6,47,2.0,1.0,1.0,83.0,79.0,1960.0,19,-37.9355,145.0485,4,2555.0,13.367659733359671,7.845807502637805,4.418840607796598,4.3694478524670215,56.0,130
80,1,1,279500.0,4,75,10-2016,5.2,44,1.0,1.0,1.0,0.0,51.0,1970.0,8,-37.7597,144.9548,1,11918.0,12.540757571577291,9.385805141306925,0.0,3.9318256327243257,46.0,1090
99,3,3,1600000.0,4,219,03-2017,6.7,55,3.0,2.0,2.0,737.0,169.0,1930.0,8,-37.75107,144.95112,1,11204.0,14.28551418721001,9.324026136379999,6.602587892189336,5.1298987149230735,87.0,2423
172,4,3,920000.0,4,145,10-2016,12.8,98,3.0,2.0,2.0,603.0,,1975.0,13,-37.7323,144.8683,3,5629.0,13.732128949025222,8.635687085464026,6.401917196727186,0.0,41.0,2566
218,5,3,1850000.0,5,130,12-2016,7.5,134,5.0,3.0,4.0,787.0,,1970.0,29,-37.7894,145.0462,4,2671.0,14.430696197054507,7.890208213109961,6.668228248417403,0.0,46.0,3999
134,3,2,735000.0,4,109,04-2016,8.4,76,3.0,2.0,2.0,0.0,162.0,2007.0,14,-37.8436,144.8691,3,5498.0,13.507625778194974,8.612139668725192,0.0,5.087596335232384,9.0,2606
155,4,3,1012000.0,4,215,07-2017,19.6,88,4.0,3.0,3.0,631.0,355.0,2009.0,23,-37.6246,145.01686,1,10926.0,13.827439128829548,9.298900548955663,6.447305862541213,5.872117789475416,8.0,3432
272,4,3,1650000.0,3,161,10-2016,10.3,119,4.0,3.0,2.0,724.0,327.0,1940.0,16,-37.7594,145.0594,6,1651.0,14.316285845876763,7.409136443920128,6.584791392385716,5.7899601708972535,76.0,3409
154,3,3,526000.0,4,99,01-2017,18.4,82,3.0,2.0,2.0,407.0,146.0,2010.0,22,-37.83867,144.7034,3,10160.0,13.173056491719846,9.226213721132472,6.008813185442595,4.983606621708336,7.0,2014
82,3,2,830000.0,4,139,12-2016,5.5,46,3.0,3.0,1.0,55.0,,2013.0,5,-37.7626,144.9898,1,11364.0,13.62918097977278,9.338205742974079,4.007333185232471,0.0,3.0,1808
240,2,1,550000.0,1,139,04-2016,11.2,152,2.0,1.0,1.0,174.0,,1970.0,20,-37.8291,145.1015,4,5457.0,13.217673557208654,8.604654467186231,5.159055299214529,0.0,46.0,852
193,2,3,710000.0,4,162,11-2016,13.9,121,2.0,1.0,1.0,0.0,115.0,1950.0,10,-37.9212,145.0606,4,10969.0,13.473020249017498,9.302828391411333,0.0,4.74493212836325,66.0,2281
193,3,3,1390000.0,4,162,07-2016,13.9,121,4.0,2.0,2.0,590.0,118.0,1960.0,10,-37.9256,145.0757,4,10969.0,14.144814305106875,9.302828391411333,6.380122536899765,4.770684624465665,56.0,1064
105,4,3,920000.0,5,130,06-2016,8.8,61,3.0,1.0,1.0,396.0,184.0,1920.0,5,-37.7361,145.0093,1,14577.0,13.732128949025222,9.587200223074012,5.981414211254481,5.214935757608986,96.0,2676
215,3,3,742000.0,4,168,10-2016,15.0,132,3.0,1.0,1.0,614.0,117.0,1978.0,16,-37.7305,145.08100000000005,1,1369.0,13.517104522149518,7.221835825288449,6.419994928147142,4.762173934797756,38.0,1195
56,2,1,650000.0,3,112,08-2017,2.1,32,2.0,1.0,0.0,438.0,2.0,1900.0,2,-37.8353,144.9599,4,5943.0,13.38472764187182,8.68996933536666,6.082218910376446,0.6931471805599453,117.0,12
10,2,1,1300000.0,5,109,08-2016,3.3,8,2.0,2.0,1.0,0.0,107.0,1980.0,1,-37.8376,144.9847,4,14887.0,14.077874822431765,9.608243627877057,0.0,4.672828834461906,36.0,439
153,3,3,802000.0,4,132,08-2016,14.7,87,1.0,1.0,2.0,533.0,120.0,1960.0,19,-37.9348,145.0836,5,3692.0,13.594863886848652,8.213923595622743,6.278521424165844,4.787491742782046,56.0,1296
38,2,1,650000.0,4,130,06-2016,1.6,27,2.0,1.0,1.0,0.0,,1970.0,3,-37.799,144.9756,1,5825.0,13.38472764187182,8.669914278433902,0.0,0.0,46.0,1647
134,3,3,950000.0,1,116,09-2017,6.2,76,3.0,1.0,1.0,344.0,,1970.0,29,-37.84259,144.8749,3,5498.0,13.764217263576723,8.612139668725192,5.840641657373398,0.0,47.0,1920
228,4,1,885000.0,4,168,06-2017,12.4,150,4.0,2.0,2.0,493.0,,1970.0,30,-37.78457,145.10453,6,9028.0,13.693342923990066,9.108086137937427,6.20050917404269,0.0,47.0,3614
81,3,3,866000.0,4,130,09-2016,11.2,45,3.0,1.0,2.0,569.0,,1970.0,5,-37.7313,145.0224,1,21650.0,13.671640187544572,9.982760733430636,6.343880434126331,0.0,46.0,2907
301,4,3,1240000.0,4,99,08-2017,10.8,191,4.0,2.0,2.0,602.0,170.0,1970.0,29,-37.76012,145.0854,6,4480.0,14.03062193758122,8.40737832540903,6.400257445308821,5.135798437050262,47.0,2666
283,4,3,975000.0,1,140,03-2017,35.2,181,4.0,3.0,2.0,675.0,332.0,2005.0,29,-38.06508,145.35416999999995,7,17093.0,13.790192749979985,9.746424301956267,6.51471269087253,5.805134968916488,12.0,3418
246,3,1,810000.0,4,162,10-2016,13.7,145,3.0,1.0,1.0,195.0,115.0,1960.0,28,-37.9396,145.0156,4,5454.0,13.604789526648622,8.604104563405533,5.272999558563747,4.74493212836325,56.0,339
239,5,3,3280000.0,5,184,11-2016,5.6,156,4.0,5.0,2.0,480.0,147.0,1979.0,29,-37.8117,145.0449,4,10331.0,15.003353980360327,9.242904362849446,6.173786103901937,4.990432586778736,37.0,2424
11,2,1,535000.0,4,130,06-2017,1.6,9,2.0,1.0,1.0,0.0,63.0,1970.0,3,-37.7981,144.9883,1,4553.0,13.190022025878143,8.423541635334782,0.0,4.143134726391533,47.0,222
123,2,1,450000.0,3,132,07-2016,11.8,124,2.0,1.0,1.0,0.0,,2005.0,10,-37.9014,145.0418,4,3578.0,13.017002861746503,8.182559264068665,0.0,0.0,11.0,164
97,3,3,840000.0,4,113,08-2016,7.0,54,4.0,1.0,1.0,470.0,127.0,1970.0,4,-37.821999999999996,144.8904,3,6543.0,13.641157170819497,8.78615105486974,6.152732694704104,4.844187086458591,46.0,1357
16,2,3,440500.0,4,112,07-2016,9.4,24,2.0,1.0,1.0,368.0,81.0,1955.0,16,-37.7341,145.0434,6,2674.0,12.995665724358371,7.891330757661889,5.908082938168931,4.394449154672439,61.0,286
16,3,3,1375000.0,5,132,04-2016,9.4,24,3.0,1.0,1.0,368.0,106.0,1960.0,16,-37.7344,145.04399999999995,6,2674.0,14.133964289082808,7.891330757661889,5.908082938168931,4.663439094112067,56.0,872
120,2,3,912500.0,4,113,03-2016,8.2,41,2.0,1.0,1.0,444.0,98.0,1940.0,4,-37.7933,144.876,3,5058.0,13.723943364438783,8.52872642722991,6.095824562432225,4.584967478670572,76.0,2495
201,3,3,1330000.0,4,106,04-2017,8.0,122,3.0,2.0,2.0,184.0,,1970.0,14,-37.8629,144.8896,3,6380.0,14.100689500197937,8.760923376338836,5.214935757608986,0.0,47.0,3255
74,3,3,721000.0,4,168,08-2017,11.2,59,3.0,1.0,1.0,600.0,,1970.0,8,-37.70067,144.92689,1,8870.0,13.488394416267086,9.090430075303626,6.396929655216146,0.0,47.0,1963
117,2,3,825000.0,4,94,10-2016,12.6,68,2.0,1.0,3.0,580.0,,1970.0,9,-37.7818,144.8393,3,3755.0,13.623138665316818,8.230843564198235,6.363028103540465,0.0,46.0,3572
204,3,3,830000.0,3,174,12-2017,18.0,146,3.0,2.0,1.0,817.0,,1970.0,25,-37.72276,145.15316,6,6990.0,13.62918097977278,8.852235835227855,6.705639094860003,0.0,47.0,1150
193,4,3,1415000.0,4,162,10-2016,13.9,121,4.0,2.0,2.0,604.0,177.0,1970.0,10,-37.9153,145.0707,4,10969.0,14.162640089059476,9.302828391411333,6.403574197934815,5.176149732573829,46.0,2303
141,2,3,920000.0,3,130,07-2017,4.3,81,2.0,2.0,0.0,234.0,,1910.0,13,-37.78052,144.93001999999996,3,6567.0,13.732128949025222,8.789812386190972,5.455321115357702,0.0,107.0,146
172,3,3,976000.0,4,130,12-2016,12.8,98,3.0,3.0,2.0,605.0,212.0,1980.0,13,-37.7459,144.8788,3,5629.0,13.791217865395229,8.635687085464026,6.405228458030842,5.356586274672012,36.0,2988
271,6,3,2835000.0,1,151,09-2017,7.7,176,6.0,3.0,2.0,794.0,283.0,1970.0,29,-37.84317,145.05688,4,8920.0,14.85755249514399,9.096051225574055,6.677083461247136,5.645446897643238,47.0,3331
48,3,2,670000.0,5,130,05-2017,5.9,30,3.0,1.0,2.0,109.0,104.0,2010.0,8,-37.7609,144.9416,1,7082.0,13.415032991367148,8.86531163267185,4.6913478822291435,4.6443908991413725,7.0,2300
115,2,1,440000.0,4,168,08-2016,13.5,92,2.0,1.0,1.0,192.0,,1970.0,13,-37.7177,144.8787,3,3464.0,12.994530005894443,8.150179269682326,5.2574953720277815,0.0,46.0,2532
172,3,3,583000.0,4,76,10-2016,12.8,98,3.0,1.0,1.0,412.0,133.0,2003.0,13,-37.7459,144.8643,3,5629.0,13.27594246533263,8.635687085464026,6.021023349349527,4.890349128221754,13.0,1683
44,3,3,1290000.0,1,168,05-2016,6.5,28,3.0,1.0,2.0,435.0,138.0,1920.0,5,-37.7607,145.0105,1,8870.0,14.070152776337855,9.090430075303626,6.075346031088684,4.927253685157205,96.0,1319
26,2,1,505000.0,5,130,05-2017,3.0,18,2.0,1.0,1.0,0.0,38.0,1970.0,3,-37.80206,145.00015,1,4019.0,13.132313708257497,8.2987883944492,0.0,3.6375861597263857,47.0,1231
301,4,3,1085000.0,5,168,10-2016,11.8,191,4.0,2.0,1.0,1124.0,225.0,1960.0,30,-37.7679,145.0958,6,4480.0,13.897090544956697,8.40737832540903,7.024649030453636,5.41610040220442,56.0,2718
27,2,3,1500000.0,4,139,07-2016,4.5,16,2.0,1.0,2.0,236.0,,1970.0,6,-37.8478,144.9892,4,7717.0,14.22097566607244,8.951180966457603,5.4638318050256105,0.0,46.0,1396
239,3,3,1965000.0,4,112,05-2017,5.6,156,3.0,1.0,2.0,813.0,,1970.0,29,-37.7993,145.0451,4,10331.0,14.491002803285499,9.242904362849446,6.70073110954781,0.0,47.0,3022
111,4,3,1700000.0,4,132,12-2016,13.0,73,4.0,2.0,2.0,545.0,180.0,1940.0,11,-37.9002,145.0773,4,3145.0,14.346138809026444,8.05356916913454,6.300785794663244,5.19295685089021,76.0,2661
175,4,3,626800.0,4,150,07-2016,13.3,68,4.0,1.0,2.0,581.0,130.0,1950.0,9,-37.7712,144.8336,3,4217.0,13.348382789464003,8.34687925374656,6.364750756851911,4.867534450455582,66.0,1589
105,4,3,910000.0,5,112,12-2016,8.8,61,4.0,1.0,1.0,582.0,,1970.0,5,-37.7355,145.0178,1,14577.0,13.721199878493033,9.587200223074012,6.366470447731438,0.0,46.0,1474
155,3,3,540000.0,4,47,03-2017,19.6,88,3.0,1.0,4.0,699.0,118.0,1988.0,23,-37.65105,145.04613,1,10926.0,13.199324418540456,9.298900548955663,6.54965074223381,4.770684624465665,29.0,1207
14,2,1,520000.0,5,184,10-2016,6.1,11,2.0,1.0,1.0,1034.0,55.0,1950.0,2,-37.8717,144.9829,4,13240.0,13.16158409055761,9.490997829490999,6.9411900550683745,4.007333185232471,66.0,215
81,2,2,710000.0,4,219,07-2017,12.0,45,2.0,2.0,1.0,126.0,138.0,2013.0,5,-37.72357,144.98561999999995,1,21650.0,13.473020249017498,9.982760733430636,4.836281906951478,4.927253685157205,4.0,1833
200,3,3,1475000.0,4,130,05-2017,7.8,148,3.0,1.0,2.0,424.0,114.0,1950.0,16,-37.763529999999996,145.02941,6,5549.0,14.204168547756057,8.621373010325902,6.049733455231958,4.736198448394496,67.0,1578
269,4,3,1650000.0,5,139,08-2017,9.7,175,4.0,2.0,3.0,868.0,,1970.0,29,-37.802170000000004,145.10183,4,7809.0,14.316285845876763,8.963032193662675,6.7661917146603505,0.0,47.0,3968
81,2,2,416000.0,4,132,10-2016,11.2,45,2.0,1.0,1.0,159.0,70.0,2000.0,5,-37.7059,145.0115,1,21650.0,12.9384405392434,9.982760733430636,5.0689042022202315,4.248495242049359,16.0,374
97,3,3,910000.0,4,113,04-2016,7.0,54,3.0,3.0,2.0,197.0,109.0,2013.0,4,-37.8197,144.8875,3,6543.0,13.721199878493033,8.78615105486974,5.2832037287379885,4.6913478822291435,3.0,1319
186,3,3,700000.0,4,168,12-2017,16.5,114,3.0,2.0,4.0,673.0,,1980.0,17,-37.67558,144.8976,1,2474.0,13.458835614025542,7.813591552952433,6.511745329644728,0.0,37.0,1790
98,3,3,1350000.0,5,113,08-2016,6.6,23,3.0,3.0,2.0,227.0,211.0,2015.0,4,-37.8033,144.8897,3,2417.0,14.115615150414612,7.790282380703483,5.424950017481403,5.351858133476067,1.0,2409
237,5,3,1900000.0,4,104,02-2017,13.0,124,5.0,2.0,2.0,567.0,250.0,1926.0,10,-37.9144,145.0401,4,6795.0,14.457364444136669,8.823942326585245,6.340359303727752,5.521460917862246,91.0,3209
76,4,3,950000.0,4,112,06-2016,9.2,55,4.0,2.0,2.0,298.0,231.0,2013.0,8,-37.7308,144.9836,1,3445.0,13.764217263576723,8.144679183447758,5.697093486505405,5.442417710521793,3.0,1093
269,3,3,2321000.0,4,165,08-2017,9.7,175,3.0,1.0,2.0,923.0,,1970.0,29,-37.80081,145.09319,4,7809.0,14.657508685256573,8.963032193662675,6.827629234502852,0.0,47.0,4035
139,3,3,1800000.0,4,132,07-2017,16.7,108,3.0,1.0,1.0,729.0,,1970.0,11,-37.86954,145.16429,6,15321.0,14.403297222866392,9.636979715315753,6.591673732008658,0.0,47.0,2519
51,3,3,1330000.0,4,104,10-2016,10.4,37,3.0,2.0,1.0,295.0,176.0,1930.0,10,-37.8904,145.0387,4,2403.0,14.100689500197937,7.784473235736469,5.68697535633982,5.170483995038151,86.0,3261
211,4,3,1155000.0,5,165,04-2017,13.8,119,4.0,2.0,3.0,780.0,217.0,1950.0,16,-37.7308,145.0932,6,2698.0,13.959610901938031,7.900266036767701,6.659293919683638,5.37989735354046,67.0,3025
314,4,3,720000.0,1,165,08-2017,34.1,198,4.0,2.0,2.0,1611.0,,1970.0,29,-37.87931,145.41288,7,1424.0,13.487006490992238,7.261225091971921,7.384610383176974,0.0,47.0,330
133,5,3,1100000.0,5,130,12-2016,11.5,59,5.0,2.0,4.0,783.0,223.0,1950.0,8,-37.7207,144.9263,1,2651.0,13.9108207377686,7.8826922062890254,6.663132695990803,5.407171771460119,66.0,3068
185,3,3,830000.0,1,158,07-2017,9.4,113,3.0,2.0,2.0,529.0,130.0,1965.0,14,-37.84107,144.84179,3,5132.0,13.62918097977278,8.543250725735527,6.270988431858299,4.867534450455582,52.0,1083
175,6,3,750000.0,1,150,05-2017,10.5,68,6.0,2.0,4.0,588.0,113.0,1955.0,9,-37.77049,144.83167,3,4217.0,13.527828485512494,8.34687925374656,6.376726947898627,4.727387818712341,62.0,1080
20,2,3,661000.0,4,116,08-2016,6.4,23,2.0,1.0,1.0,132.0,83.0,1970.0,4,-37.7946,144.8903,3,7570.0,13.401509118833824,8.931948346431495,4.882801922586371,4.418840607796598,46.0,628
11,2,1,855000.0,4,130,03-2016,1.6,9,2.0,1.0,1.0,2886.0,122.0,1830.0,3,-37.8042,144.9845,1,4553.0,13.658856747918897,8.423541635334782,7.9676267393338165,4.804021044733257,186.0,1210
174,4,3,665000.0,5,130,07-2017,9.5,100,4.0,1.0,1.0,538.0,,1970.0,13,-37.76518,144.85621,3,4502.0,13.407542319637992,8.412277021466677,6.2878585601617845,0.0,47.0,1319
209,3,3,820000.0,4,69,01-2017,21.5,143,3.0,2.0,2.0,445.0,,1997.0,19,-37.996520000000004,145.08523,5,5087.0,13.617059619240436,8.534443544822764,6.09807428216624,0.0,20.0,478
193,3,1,800000.0,4,104,05-2016,13.9,121,3.0,2.0,2.0,261.0,,1970.0,10,-37.9163,145.0779,4,10969.0,13.592367006650065,9.302828391411333,5.564520407322694,0.0,46.0,2008
50,3,3,930000.0,1,97,04-2017,9.2,41,3.0,1.0,2.0,660.0,88.0,1955.0,4,-37.7851,144.8654,3,3873.0,13.742939865129438,8.261784679514752,6.492239835020471,4.477336814478207,62.0,1006
49,5,3,1360000.0,4,130,03-2017,9.4,141,5.0,3.0,2.0,463.0,196.0,1930.0,13,-37.7379,144.9022,3,1308.0,14.122995257712235,7.176254532017144,6.137727054086234,5.278114659230517,87.0,2601
209,4,3,1137500.0,1,168,05-2017,21.5,143,4.0,2.0,4.0,641.0,180.0,1980.0,19,-37.98464,145.08185,5,5087.0,13.944343429807242,8.534443544822764,6.46302945692067,5.19295685089021,37.0,2811
69,1,1,560000.0,4,189,03-2017,5.3,38,1.0,1.0,1.0,0.0,47.0,1970.0,29,-37.82694,145.03094,4,11308.0,13.235692062711331,9.33326571881348,0.0,3.8501476017100584,47.0,1149
172,3,3,920000.0,1,130,07-2017,11.7,98,3.0,2.0,1.0,313.0,140.0,1960.0,13,-37.74214,144.86965,3,5629.0,13.732128949025222,8.635687085464026,5.746203190540153,4.941642422609304,57.0,2489
64,2,1,650000.0,4,112,06-2016,11.4,37,2.0,1.0,1.0,174.0,80.0,1975.0,10,-37.8978,145.062,4,7822.0,13.38472764187182,8.96469555531546,5.159055299214529,4.382026634673881,41.0,271
5,2,1,570000.0,3,76,06-2017,1.8,4,2.0,2.0,1.0,1223.0,81.0,2011.0,1,-37.8006,144.95418999999995,1,6821.0,13.253391639810733,8.82776136765472,7.109062135687172,4.394449154672439,6.0,1210
82,4,3,1310000.0,5,130,12-2016,5.5,46,4.0,2.0,2.0,282.0,,1970.0,5,-37.7709,145.0057,1,11364.0,14.085537695177335,9.338205742974079,5.641907070938114,0.0,46.0,2720
97,2,3,740000.0,4,113,02-2017,7.0,54,2.0,1.0,0.0,261.0,,1970.0,4,-37.8209,144.8896,3,6543.0,13.514405465180353,8.78615105486974,5.564520407322694,0.0,47.0,1421
69,3,3,2370000.0,4,139,06-2017,5.3,38,3.0,2.0,1.0,362.0,188.0,1890.0,29,-37.82866,145.04259,4,11308.0,14.678400513111313,9.33326571881348,5.8916442118257715,5.236441962829949,127.0,2812
81,3,3,921500.0,4,130,05-2016,11.2,45,3.0,2.0,1.0,527.0,177.0,1950.0,5,-37.7238,144.9964,1,21650.0,13.733758056092014,9.982760733430636,6.267200548541362,5.176149732573829,66.0,2579
97,3,2,1070000.0,4,80,05-2017,7.0,54,3.0,2.0,2.0,257.0,,2012.0,4,-37.813,144.8703,3,6543.0,13.883169206438088,8.78615105486974,5.54907608489522,0.0,5.0,3754
218,4,3,1315000.0,1,130,09-2016,7.5,134,4.0,2.0,2.0,458.0,200.0,1930.0,29,-37.7981,145.0472,4,2671.0,14.089347223594002,7.890208213109961,6.126869184114185,5.298317366548036,86.0,2879
134,2,3,762000.0,4,109,07-2016,8.4,76,2.0,1.0,2.0,451.0,,1970.0,14,-37.8349,144.8714,3,5498.0,13.543701834668783,8.612139668725192,6.111467339502679,0.0,46.0,1321
269,4,3,2155000.0,4,139,08-2016,9.2,175,4.0,2.0,3.0,620.0,,1970.0,29,-37.7985,145.0707,4,7809.0,14.583301281519985,8.963032193662675,6.429719478039138,0.0,46.0,1842
248,3,3,320000.0,3,121,06-2016,15.0,91,3.0,2.0,1.0,119.0,,1970.0,9,-37.7328,144.8194,3,1202.0,12.676076274775909,7.091742115095153,4.77912349311153,0.0,46.0,3795
105,2,1,530000.0,4,130,10-2016,8.8,61,2.0,1.0,1.0,106.0,74.0,1970.0,5,-37.7306,144.9993,1,14577.0,13.180632285528304,9.587200223074012,4.663439094112067,4.30406509320417,46.0,1984
193,2,3,1160000.0,4,162,07-2016,13.9,121,2.0,1.0,2.0,750.0,,1970.0,10,-37.9325,145.0694,4,10969.0,13.963930563082547,9.302828391411333,6.620073206530356,0.0,46.0,3488
244,4,3,1350000.0,4,124,09-2017,38.0,127,4.0,2.0,2.0,2716.0,,1970.0,29,-38.17488,145.1234,5,7566.0,14.115615150414612,8.931419805192975,7.906915488678587,0.0,47.0,3887
97,2,3,921000.0,4,112,09-2017,6.3,54,2.0,1.0,2.0,161.0,,1970.0,29,-37.81899,144.89507,3,6543.0,13.733215315237445,8.78615105486974,5.081404364984463,0.0,47.0,2023
73,4,3,347500.0,4,112,05-2017,29.8,58,4.0,2.0,1.0,587.0,149.0,1990.0,26,-37.69392,144.57468,2,4718.0,12.758519943986984,8.45914025996762,6.375024819828097,5.003946305945459,27.0,1421
20,2,3,747000.0,4,116,11-2016,6.4,23,2.0,1.0,1.0,320.0,94.0,1900.0,4,-37.7964,144.8871,3,7570.0,13.523820464114955,8.931948346431495,5.768320995793772,4.543294782270004,116.0,2495
67,3,3,1570000.0,4,97,09-2016,3.8,36,3.0,2.0,1.0,210.0,211.0,1999.0,2,-37.8382,144.9272,4,8648.0,14.266586177324491,9.065083359319043,5.3471075307174685,5.351858133476067,17.0,2978
155,3,3,678000.0,4,112,08-2017,19.6,88,3.0,1.0,2.0,553.0,,1980.0,29,-37.65701,145.02621000000005,1,10926.0,13.426902566922532,9.298900548955663,6.315358001522335,0.0,37.0,4444
44,2,1,466000.0,4,104,02-2017,6.5,28,2.0,1.0,1.0,909.0,,1970.0,5,-37.7633,145.0103,1,8870.0,13.051940913107783,9.090430075303626,6.812345094177479,0.0,47.0,1194
117,3,3,850000.0,4,150,06-2016,12.6,68,3.0,1.0,2.0,505.0,,1970.0,9,-37.7798,144.8352,3,3755.0,13.652991628466498,8.230843564198235,6.22455842927536,0.0,46.0,2500
23,2,1,425000.0,4,145,11-2016,4.2,12,2.0,1.0,1.0,0.0,59.0,2006.0,1,-37.7966,144.9254,1,5263.0,12.959844447906553,8.56845648535378,0.0,4.07753744390572,10.0,530
19,4,3,950000.0,3,139,08-2016,2.6,15,4.0,1.0,0.0,254.0,124.0,1890.0,3,-37.8201,144.9898,1,14949.0,13.764217263576723,9.612399686949514,5.537334267018537,4.820281565605037,126.0,611
99,4,3,1250000.0,3,130,04-2016,7.8,55,4.0,3.0,1.0,515.0,249.0,1900.0,8,-37.7537,144.9766,1,11204.0,14.038654109278484,9.324026136379999,6.244166900663736,5.517452896464707,116.0,2299
247,4,3,1650000.0,2,112,08-2016,10.7,164,5.0,3.0,2.0,598.0,212.0,1948.0,28,-37.9075,145.0248,4,6938.0,14.316285845876763,8.844768827529695,6.393590753950631,5.356586274672012,68.0,2100
105,3,3,810000.0,1,168,06-2016,8.8,61,2.0,1.0,1.0,421.0,97.0,1930.0,5,-37.738,145.0064,1,14577.0,13.604789526648622,9.587200223074012,6.042632833682381,4.574710978503383,86.0,2772
29,3,3,1205000.0,2,60,09-2017,12.3,73,3.0,2.0,4.0,622.0,0.0,1960.0,29,-37.908229999999996,145.10851,4,768.0,14.001990124906893,6.643789733147672,6.432940092739179,0.0,57.0,456
37,1,1,370000.0,3,130,10-2016,4.5,26,1.0,1.0,1.0,0.0,,1970.0,8,-37.765,144.9731,1,5533.0,12.821258284620408,8.618485442898109,0.0,0.0,46.0,655
239,4,3,1950000.0,3,189,08-2016,5.6,156,3.0,2.0,2.0,400.0,251.0,2000.0,29,-37.8147,145.0438,4,10331.0,14.48333993053993,9.242904362849446,5.991464547107982,5.5254529391317835,16.0,3217
201,3,3,1800000.0,3,219,04-2017,8.0,122,3.0,2.0,2.0,332.0,252.0,2006.0,14,-37.8652,144.9019,3,6380.0,14.403297222866392,8.760923376338836,5.805134968916488,5.529429087511423,11.0,2815
9,1,1,490000.0,3,89,04-2017,7.7,7,1.0,1.0,1.0,0.0,53.0,2002.0,2,-37.8852,144.9877,4,8989.0,13.102160670086809,9.103756886573398,0.0,3.970291913552122,15.0,327
148,4,3,763000.0,4,121,08-2017,31.7,84,4.0,2.0,2.0,1011.0,,1970.0,29,-37.5781,144.72383,3,14092.0,13.545013310266594,9.553362539461128,6.918695219020472,0.0,47.0,5218
228,5,3,1820000.0,4,162,03-2017,12.4,150,5.0,3.0,2.0,630.0,,1970.0,29,-37.78151,145.12515,6,9028.0,14.414347059052979,9.108086137937427,6.4457198193855785,0.0,47.0,3996
179,2,1,1211000.0,4,132,05-2017,11.2,104,2.0,1.0,1.0,259.0,99.0,1970.0,6,-37.8718,145.0526,4,8801.0,14.006957022535229,9.082620630373812,5.556828061699537,4.59511985013459,47.0,1965
268,3,3,1380000.0,4,168,08-2017,9.7,174,3.0,2.0,1.0,548.0,,1970.0,29,-37.8021,145.0637,4,5682.0,14.137594057133388,8.645058562414134,6.306275286948016,0.0,47.0,3251
109,3,3,1271000.0,4,165,04-2017,10.6,119,3.0,2.0,2.0,330.0,171.0,2008.0,16,-37.7524,145.06,6,2890.0,14.055314550171591,7.969011781106478,5.799092654460526,5.14166355650266,9.0,2690
291,3,2,2030000.0,5,162,09-2017,17.3,161,3.0,3.0,2.0,725.0,,1970.0,29,-37.986670000000004,145.02796,4,5366.0,14.52354635101797,8.58783803098557,6.586171654854675,0.0,47.0,4017
271,3,3,1700000.0,4,198,11-2016,7.8,176,3.0,1.0,1.0,970.0,,1970.0,29,-37.8344,145.0818,4,8920.0,14.346138809026444,9.096051225574055,6.877296071497429,0.0,46.0,1370
268,2,2,760000.0,4,100,10-2016,9.7,174,2.0,1.0,1.0,121.0,100.0,1960.0,29,-37.8112,145.0881,4,5682.0,13.541073712262515,8.645058562414134,4.795790545596741,4.605170185988092,56.0,557
21,2,1,620000.0,4,104,01-2017,1.6,14,2.0,2.0,1.0,0.0,,2013.0,1,-37.7969,144.9742,1,6786.0,13.337474757021274,8.822616945344176,0.0,0.0,4.0,1270
109,4,3,1450000.0,5,161,06-2017,10.6,119,4.0,3.0,2.0,952.0,,1967.0,16,-37.7511,145.0772,6,2890.0,14.187074114396758,7.969011781106478,6.858565034791365,0.0,50.0,1408
134,4,3,1260000.0,5,113,07-2016,8.4,76,4.0,1.0,3.0,757.0,159.0,1960.0,14,-37.8411,144.889,3,5498.0,14.04662227892766,8.612139668725192,6.6293632534374485,5.0689042022202315,56.0,1315
100,3,3,922000.0,4,168,05-2016,14.9,56,3.0,1.0,2.0,798.0,153.0,1960.0,16,-37.7112,145.0869,1,2329.0,13.734300502538732,7.753194269884341,6.682108597449809,5.030437921392435,56.0,1153
23,3,3,852000.0,4,130,03-2016,4.2,12,3.0,1.0,1.0,166.0,138.0,2000.0,1,-37.7929,144.9197,1,5263.0,13.655341805811453,8.56845648535378,5.111987788356544,4.927253685157205,16.0,1733
14,2,1,680000.0,4,162,05-2017,6.1,11,2.0,1.0,0.0,0.0,,1970.0,2,-37.859,144.9816,4,13240.0,13.42984807715229,9.490997829490999,0.0,0.0,47.0,955
9,4,2,1950000.0,3,95,06-2017,7.2,7,4.0,3.0,2.0,142.0,,2013.0,2,-37.871559999999995,144.98605,4,8989.0,14.48333993053993,9.103756886573398,4.955827057601261,0.0,4.0,1569
